Date,old_column,Column,Age_Range,Cases,Daily Cases,Diff
2021-04-18,Aged75to84,Aged,75-84,9945,4.0,-2.0
2021-04-18,HospitalisedCovidCases,Hospitalised Covid Cases,,14146,12.0,-9.0
2021-04-18,Aged1to4,Aged,1-4,7648,28.0,4.0
2021-04-18,HospitalisedAged25to34,Hospitalised Aged,25-34,917,1.0,-2.0
2021-04-18,HospitalisedAged55to64,Hospitalised Aged,55-64,1961,1.0,0.0
2021-04-18,Male,Male,,116089,211.0,-7.0
2021-04-18,Aged65to74,Aged,65-74,13352,12.0,-5.0
2021-04-18,HospitalisedAged5,Hospitalised Aged,1-4,175,1.0,1.0
2021-04-18,HospitalisedAged5to14,Hospitalised Aged,5-14,139,0.0,0.0
2021-04-18,HospitalisedAged65to74,Hospitalised Aged,65-74,2503,2.0,-1.0
2021-04-18,Aged45to54,Aged,45-54,35921,52.0,-6.0
2021-04-18,ConfirmedCovidCases,Confirmed Covid Cases,,269,NaN,-151.0
2021-04-18,Aged35to44,Aged,35-44,39418,70.0,-8.0
2021-04-18,HospitalisedAged75to84,Hospitalised Aged,75-84,3155,3.0,-1.0
2021-04-18,Unknown,Unknown,,26,0.0,-1.0
2021-04-18,HospitalisedAged85up,Hospitalised Aged,85+,2023,0.0,-1.0
2021-04-18,HospitalisedAged15to24,Hospitalised Aged,15-24,547,1.0,0.0
2021-04-18,RequiringICUCovidCases,Requiring Covid Cases,,1519,2.0,-3.0
2021-04-18,Median_Age,Median Age,,32,0.0,2.0
2021-04-18,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,243508,NaN,270.0
2021-04-18,Aged55to64,Aged,55-64,26856,39.0,12.0
2021-04-18,Aged15to24,Aged,15-24,42550,63.0,-12.0
2021-04-19,HospitalisedAged15to24,Hospitalised Aged,15-24,549,2.0,1.0
2021-04-19,HospitalisedAged55to64,Hospitalised Aged,55-64,1962,1.0,0.0
2021-04-19,HospitalisedAged25to34,Hospitalised Aged,25-34,918,1.0,0.0
2021-04-19,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,28613,14.0,4.0
2021-04-19,Male,Male,,116221,132.0,-79.0
2021-04-19,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,243911,NaN,403.0
2021-04-19,Aged15to24,Aged,15-24,42596,46.0,-17.0
2021-04-19,HospitalisedAged65to74,Hospitalised Aged,65-74,2506,3.0,1.0
2021-04-19,HospitalisedAged5to14,Hospitalised Aged,5-14,139,0.0,0.0
2021-04-19,Aged45to54,Aged,45-54,35960,39.0,-13.0
2021-04-19,HospitalisedAged5,Hospitalised Aged,1-4,175,0.0,-1.0
2021-04-19,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,243911,NaN,403.0
2021-04-19,RequiringICUCovidCases,Requiring Covid Cases,,1520,1.0,-1.0
2021-04-19,Aged65to74,Aged,65-74,13361,9.0,-3.0
2021-04-19,HospitalisedCovidCases,Hospitalised Covid Cases,,14155,9.0,-3.0
2021-04-19,Female,Female,,127198,135.0,-73.0
2021-04-19,Aged75to84,Aged,75-84,9949,4.0,0.0
2021-04-19,HospitalisedAged45to54,Hospitalised Aged,45-54,1611,1.0,-2.0
2021-04-19,Aged1to4,Aged,1-4,7661,13.0,-15.0
2021-04-19,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-04-19,Aged25to34,Aged,25-34,42930,48.0,-36.0
2021-04-19,HospitalisedAged75to84,Hospitalised Aged,75-84,3156,1.0,-2.0
2021-04-19,Aged55to64,Aged,55-64,26881,25.0,-14.0
2021-04-19,ConfirmedCovidCases,Confirmed Covid Cases,,403,NaN,134.0
2021-04-19,Aged35to44,Aged,35-44,39460,42.0,-28.0
2021-04-19,Aged85up,Aged,85+,7554,1.0,-1.0
2021-04-19,Unknown,Unknown,,26,0.0,0.0
2021-04-19,HospitalisedAged35to44,Hospitalised Aged,35-44,1112,0.0,0.0
2021-04-19,HospitalisedAged85up,Hospitalised Aged,85+,2023,0.0,0.0
2021-04-19,Median_Age,Median Age,,31,-1.0,-1.0
2021-04-19,Aged5to14,Aged,5-14,17051,40.0,-25.0
2021-04-20,RequiringICUCovidCases,Requiring Covid Cases,,1522,2.0,1.0
2021-04-20,HospitalisedAged85up,Hospitalised Aged,85+,2023,0.0,0.0
2021-04-20,Median_Age,Median Age,,30,-1.0,0.0
2021-04-20,HospitalisedAged5,Hospitalised Aged,1-4,175,0.0,0.0
2021-04-20,Unknown,Unknown,,26,0.0,0.0
2021-04-20,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-04-20,HospitalisedAged35to44,Hospitalised Aged,35-44,1115,3.0,3.0
2021-04-20,Aged45to54,Aged,45-54,36019,59.0,20.0
2021-04-20,HospitalisedAged5to14,Hospitalised Aged,5-14,139,0.0,0.0
2021-04-20,HospitalisedAged15to24,Hospitalised Aged,15-24,550,1.0,-1.0
2021-04-20,HospitalisedAged25to34,Hospitalised Aged,25-34,919,1.0,0.0
2021-04-20,Aged65to74,Aged,65-74,13374,13.0,4.0
2021-04-20,ConfirmedCovidCases,Confirmed Covid Cases,,390,NaN,-13.0
2021-04-20,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,28632,19.0,5.0
2021-04-20,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,244297,NaN,386.0
2021-04-20,Aged75to84,Aged,75-84,9950,1.0,-3.0
2021-04-20,HospitalisedAged45to54,Hospitalised Aged,45-54,1616,5.0,4.0
2021-04-20,Aged25to34,Aged,25-34,42996,66.0,18.0
2021-04-20,Aged1to4,Aged,1-4,7694,33.0,20.0
2021-04-20,Aged35to44,Aged,35-44,39523,63.0,21.0
2021-04-20,Aged85up,Aged,85+,7555,1.0,0.0
2021-04-20,HospitalisedAged75to84,Hospitalised Aged,75-84,3157,1.0,0.0
2021-04-20,Aged55to64,Aged,55-64,26913,32.0,7.0
2021-04-20,Aged5to14,Aged,5-14,17097,46.0,6.0
2021-04-20,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,244297,NaN,386.0
2021-04-20,HospitalisedCovidCases,Hospitalised Covid Cases,,14173,18.0,9.0
2021-04-20,Aged15to24,Aged,15-24,42681,85.0,39.0
2021-04-20,Male,Male,,116431,210.0,78.0
2021-04-20,HospitalisedAged65to74,Hospitalised Aged,65-74,2507,1.0,-2.0
2021-04-20,Female,Female,,127387,189.0,54.0
2021-04-20,HospitalisedAged55to64,Hospitalised Aged,55-64,1968,6.0,5.0
2021-04-21,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,244695,NaN,398.0
2021-04-21,Aged35to44,Aged,35-44,39587,64.0,1.0
2021-04-21,Male,Male,,116645,214.0,4.0
2021-04-21,HospitalisedAged55to64,Hospitalised Aged,55-64,1971,3.0,-3.0
2021-04-21,Aged5to14,Aged,5-14,17146,49.0,3.0
2021-04-21,HospitalisedAged35to44,Hospitalised Aged,35-44,1119,4.0,1.0
2021-04-21,HospitalisedAged15to24,Hospitalised Aged,15-24,552,2.0,1.0
2021-04-21,Aged55to64,Aged,55-64,26956,43.0,11.0
2021-04-21,Aged85up,Aged,85+,7559,4.0,3.0
2021-04-21,ConfirmedCovidCases,Confirmed Covid Cases,,401,NaN,11.0
2021-04-21,Aged25to34,Aged,25-34,43063,67.0,1.0
2021-04-21,HospitalisedAged75to84,Hospitalised Aged,75-84,3158,1.0,0.0
2021-04-21,HospitalisedAged5,Hospitalised Aged,1-4,175,0.0,0.0
2021-04-21,Aged15to24,Aged,15-24,42748,67.0,-18.0
2021-04-21,RequiringICUCovidCases,Requiring Covid Cases,,1523,1.0,-1.0
2021-04-21,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-04-21,Unknown,Unknown,,26,0.0,0.0
2021-04-21,HospitalisedCovidCases,Hospitalised Covid Cases,,14203,30.0,12.0
2021-04-21,Aged65to74,Aged,65-74,13402,28.0,15.0
2021-04-21,HospitalisedAged65to74,Hospitalised Aged,65-74,2516,9.0,8.0
2021-04-21,HospitalisedAged5to14,Hospitalised Aged,5-14,139,0.0,0.0
2021-04-21,Aged1to4,Aged,1-4,7706,12.0,-21.0
2021-04-21,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,244695,NaN,398.0
2021-04-21,Aged45to54,Aged,45-54,36069,50.0,-9.0
2021-04-21,Median_Age,Median Age,,34,4.0,5.0
2021-04-21,Aged75to84,Aged,75-84,9953,3.0,2.0
2021-04-21,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,28648,16.0,-3.0
2021-04-21,HospitalisedAged25to34,Hospitalised Aged,25-34,921,2.0,1.0
2021-04-21,Female,Female,,127560,173.0,-16.0
2021-04-21,HospitalisedAged85up,Hospitalised Aged,85+,2024,1.0,1.0
2021-04-21,HospitalisedAged45to54,Hospitalised Aged,45-54,1624,8.0,3.0
2021-04-22,HospitalisedAged65to74,Hospitalised Aged,65-74,2520,4.0,-5.0
2021-04-22,Median_Age,Median Age,,31,-3.0,-7.0
2021-04-22,Aged65to74,Aged,65-74,13415,13.0,-15.0
2021-04-22,Aged55to64,Aged,55-64,26983,27.0,-16.0
2021-04-22,HospitalisedAged75to84,Hospitalised Aged,75-84,3161,3.0,2.0
2021-04-22,Aged1to4,Aged,1-4,7735,29.0,17.0
2021-04-22,HospitalisedAged15to24,Hospitalised Aged,15-24,554,2.0,0.0
2021-04-22,Aged45to54,Aged,45-54,36124,55.0,5.0
2021-04-22,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,245310,NaN,615.0
2021-04-22,Unknown,Unknown,,26,0.0,0.0
2021-04-22,HospitalisedAged85up,Hospitalised Aged,85+,2025,1.0,0.0
2021-04-22,HospitalisedAged25to34,Hospitalised Aged,25-34,924,3.0,1.0
2021-04-22,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,245310,NaN,615.0
2021-04-22,HospitalisedAged55to64,Hospitalised Aged,55-64,1977,6.0,3.0
2021-04-22,RequiringICUCovidCases,Requiring Covid Cases,,1526,3.0,2.0
2021-04-22,HospitalisedAged5,Hospitalised Aged,1-4,175,0.0,0.0
2021-04-22,Male,Male,,116863,218.0,4.0
2021-04-22,HospitalisedCovidCases,Hospitalised Covid Cases,,14229,26.0,-4.0
2021-04-22,Female,Female,,127743,183.0,10.0
2021-04-22,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,28661,13.0,-3.0
2021-04-22,Aged25to34,Aged,25-34,43129,66.0,-1.0
2021-04-22,Aged85up,Aged,85+,7563,4.0,0.0
2021-04-22,Aged5to14,Aged,5-14,17205,59.0,10.0
2021-04-22,HospitalisedAged5to14,Hospitalised Aged,5-14,140,1.0,1.0
2021-04-22,HospitalisedAged35to44,Hospitalised Aged,35-44,1124,5.0,1.0
2021-04-22,Aged35to44,Aged,35-44,39654,67.0,3.0
2021-04-22,Aged75to84,Aged,75-84,9961,8.0,5.0
2021-04-22,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-04-22,Aged15to24,Aged,15-24,42821,73.0,6.0
2021-04-22,ConfirmedCovidCases,Confirmed Covid Cases,,617,NaN,216.0
2021-04-22,HospitalisedAged45to54,Hospitalised Aged,45-54,1625,1.0,-7.0
2021-04-23,HospitalisedAged75to84,Hospitalised Aged,75-84,3162,1.0,-2.0
2021-04-23,HospitalisedAged5to14,Hospitalised Aged,5-14,141,1.0,0.0
2021-04-23,HospitalisedAged55to64,Hospitalised Aged,55-64,1979,2.0,-4.0
2021-04-23,HospitalisedAged65to74,Hospitalised Aged,65-74,2527,7.0,3.0
2021-04-23,HospitalisedAged85up,Hospitalised Aged,85+,2026,1.0,0.0
2021-04-23,Male,Male,,117160,297.0,79.0
2021-04-23,HospitalisedAged5,Hospitalised Aged,1-4,176,1.0,1.0
2021-04-23,Aged55to64,Aged,55-64,27028,45.0,18.0
2021-04-23,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,245743,NaN,433.0
2021-04-23,HospitalisedAged45to54,Hospitalised Aged,45-54,1631,6.0,5.0
2021-04-23,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,245743,NaN,433.0
2021-04-23,Aged45to54,Aged,45-54,36220,96.0,41.0
2021-04-23,Aged85up,Aged,85+,7565,2.0,-2.0
2021-04-23,HospitalisedAged35to44,Hospitalised Aged,35-44,1126,2.0,-3.0
2021-04-23,Aged5to14,Aged,5-14,17293,88.0,29.0
2021-04-23,Female,Female,,128058,315.0,132.0
2021-04-23,Aged25to34,Aged,25-34,43227,98.0,32.0
2021-04-23,Aged15to24,Aged,15-24,42932,111.0,38.0
2021-04-23,ConfirmedCovidCases,Confirmed Covid Cases,,434,NaN,-183.0
2021-04-23,Aged35to44,Aged,35-44,39754,100.0,33.0
2021-04-23,HospitalisedAged25to34,Hospitalised Aged,25-34,926,2.0,-1.0
2021-04-23,Median_Age,Median Age,,33,2.0,5.0
2021-04-23,Unknown,Unknown,,26,0.0,0.0
2021-04-23,HospitalisedAged15to24,Hospitalised Aged,15-24,557,3.0,1.0
2021-04-23,HospitalisedCovidCases,Hospitalised Covid Cases,,14255,26.0,0.0
2021-04-23,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,28672,11.0,-2.0
2021-04-23,Aged75to84,Aged,75-84,9976,15.0,7.0
2021-04-23,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-04-23,RequiringICUCovidCases,Requiring Covid Cases,,1527,1.0,-2.0
2021-04-23,Aged1to4,Aged,1-4,7764,29.0,0.0
2021-04-23,Aged65to74,Aged,65-74,13443,28.0,15.0
2021-04-24,Aged25to34,Aged,25-34,43302,75.0,-23.0
2021-04-24,HospitalisedAged5,Hospitalised Aged,1-4,176,0.0,-1.0
2021-04-24,Aged15to24,Aged,15-24,43024,92.0,-19.0
2021-04-24,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,246204,NaN,461.0
2021-04-24,Aged65to74,Aged,65-74,13457,14.0,-14.0
2021-04-24,Median_Age,Median Age,,31,-2.0,-4.0
2021-04-24,Female,Female,,128264,206.0,-109.0
2021-04-24,HospitalisedAged85up,Hospitalised Aged,85+,2027,1.0,0.0
2021-04-24,Aged45to54,Aged,45-54,36275,55.0,-41.0
2021-04-24,Aged1to4,Aged,1-4,7780,16.0,-13.0
2021-04-24,HospitalisedAged25to34,Hospitalised Aged,25-34,926,0.0,-2.0
2021-04-24,Aged35to44,Aged,35-44,39834,80.0,-20.0
2021-04-24,HospitalisedAged5to14,Hospitalised Aged,5-14,142,1.0,0.0
2021-04-24,HospitalisedAged35to44,Hospitalised Aged,35-44,1129,3.0,1.0
2021-04-24,HospitalisedAged75to84,Hospitalised Aged,75-84,3164,2.0,1.0
2021-04-24,Male,Male,,117387,227.0,-70.0
2021-04-24,Unknown,Unknown,,26,0.0,0.0
2021-04-24,ConfirmedCovidCases,Confirmed Covid Cases,,461,NaN,27.0
2021-04-24,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-04-24,HospitalisedAged65to74,Hospitalised Aged,65-74,2529,2.0,-5.0
2021-04-24,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,246204,NaN,461.0
2021-04-24,HospitalisedAged15to24,Hospitalised Aged,15-24,559,2.0,-1.0
2021-04-24,Aged75to84,Aged,75-84,9979,3.0,-12.0
2021-04-24,Aged55to64,Aged,55-64,27065,37.0,-8.0
2021-04-24,HospitalisedCovidCases,Hospitalised Covid Cases,,14271,16.0,-10.0
2021-04-24,Aged5to14,Aged,5-14,17351,58.0,-30.0
2021-04-24,RequiringICUCovidCases,Requiring Covid Cases,,1531,4.0,3.0
2021-04-24,Aged85up,Aged,85+,7568,3.0,1.0
2021-04-24,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,28682,10.0,-1.0
2021-04-24,HospitalisedAged45to54,Hospitalised Aged,45-54,1632,1.0,-5.0
2021-04-24,HospitalisedAged55to64,Hospitalised Aged,55-64,1983,4.0,2.0
2021-04-25,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,246633,NaN,429.0
2021-04-25,Unknown,Unknown,,26,0.0,0.0
2021-04-25,Aged35to44,Aged,35-44,39906,72.0,-8.0
2021-04-25,HospitalisedAged35to44,Hospitalised Aged,35-44,1132,3.0,0.0
2021-04-25,Male,Male,,117623,236.0,9.0
2021-04-25,HospitalisedAged45to54,Hospitalised Aged,45-54,1633,1.0,0.0
2021-04-25,HospitalisedAged75to84,Hospitalised Aged,75-84,3165,1.0,-1.0
2021-04-25,Aged55to64,Aged,55-64,27098,33.0,-4.0
2021-04-25,Aged65to74,Aged,65-74,13471,14.0,0.0
2021-04-25,Aged25to34,Aged,25-34,43371,69.0,-6.0
2021-04-25,HospitalisedAged65to74,Hospitalised Aged,65-74,2529,0.0,-2.0
2021-04-25,HospitalisedAged55to64,Hospitalised Aged,55-64,1984,1.0,-3.0
2021-04-25,RequiringICUCovidCases,Requiring Covid Cases,,1531,0.0,-4.0
2021-04-25,Aged5to14,Aged,5-14,17430,79.0,21.0
2021-04-25,Aged85up,Aged,85+,7570,2.0,-1.0
2021-04-25,Aged45to54,Aged,45-54,36340,65.0,10.0
2021-04-25,HospitalisedAged5,Hospitalised Aged,1-4,176,0.0,0.0
2021-04-25,HospitalisedAged25to34,Hospitalised Aged,25-34,929,3.0,3.0
2021-04-25,Female,Female,,128486,222.0,16.0
2021-04-25,HospitalisedAged5to14,Hospitalised Aged,5-14,142,0.0,-1.0
2021-04-25,Aged75to84,Aged,75-84,9981,2.0,-1.0
2021-04-25,Aged15to24,Aged,15-24,43110,86.0,-6.0
2021-04-25,Aged1to4,Aged,1-4,7816,36.0,20.0
2021-04-25,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,28690,8.0,-2.0
2021-04-25,HospitalisedCovidCases,Hospitalised Covid Cases,,14281,10.0,-6.0
2021-04-25,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,246633,NaN,429.0
2021-04-25,HospitalisedAged15to24,Hospitalised Aged,15-24,559,0.0,-2.0
2021-04-25,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-04-25,HospitalisedAged85up,Hospitalised Aged,85+,2028,1.0,0.0
2021-04-25,ConfirmedCovidCases,Confirmed Covid Cases,,429,NaN,-32.0
2021-04-25,Median_Age,Median Age,,28,-3.0,-1.0
2021-04-26,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,247069,NaN,436.0
2021-04-26,Aged35to44,Aged,35-44,39977,71.0,-1.0
2021-04-26,RequiringICUCovidCases,Requiring Covid Cases,,1533,2.0,2.0
2021-04-26,HospitalisedAged45to54,Hospitalised Aged,45-54,1636,3.0,2.0
2021-04-26,Aged65to74,Aged,65-74,13488,17.0,3.0
2021-04-26,HospitalisedAged85up,Hospitalised Aged,85+,2028,0.0,-1.0
2021-04-26,Female,Female,,128673,187.0,-35.0
2021-04-26,Median_Age,Median Age,,29,1.0,4.0
2021-04-26,Aged25to34,Aged,25-34,43455,84.0,15.0
2021-04-26,Aged55to64,Aged,55-64,27121,23.0,-10.0
2021-04-26,Male,Male,,117860,237.0,1.0
2021-04-26,Aged15to24,Aged,15-24,43194,84.0,-2.0
2021-04-26,HospitalisedAged55to64,Hospitalised Aged,55-64,1984,0.0,-1.0
2021-04-26,Aged45to54,Aged,45-54,36391,51.0,-14.0
2021-04-26,Aged85up,Aged,85+,7571,1.0,-1.0
2021-04-26,Aged75to84,Aged,75-84,9984,3.0,1.0
2021-04-26,HospitalisedAged15to24,Hospitalised Aged,15-24,561,2.0,2.0
2021-04-26,HospitalisedAged65to74,Hospitalised Aged,65-74,2530,1.0,1.0
2021-04-26,Aged5to14,Aged,5-14,17498,68.0,-11.0
2021-04-26,HospitalisedAged5to14,Hospitalised Aged,5-14,142,0.0,0.0
2021-04-26,Aged1to4,Aged,1-4,7838,22.0,-14.0
2021-04-26,HospitalisedAged25to34,Hospitalised Aged,25-34,930,1.0,-2.0
2021-04-26,HospitalisedCovidCases,Hospitalised Covid Cases,,14291,10.0,0.0
2021-04-26,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,247069,NaN,436.0
2021-04-26,ConfirmedCovidCases,Confirmed Covid Cases,,437,NaN,8.0
2021-04-26,HospitalisedAged35to44,Hospitalised Aged,35-44,1133,1.0,-2.0
2021-04-26,HospitalisedAged5,Hospitalised Aged,1-4,177,1.0,1.0
2021-04-26,HospitalisedAged75to84,Hospitalised Aged,75-84,3166,1.0,0.0
2021-04-26,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-04-26,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,28697,7.0,-1.0
2021-04-26,Unknown,Unknown,,26,0.0,0.0
2021-04-27,Median_Age,Median Age,,29,0.0,-1.0
2021-04-27,Aged25to34,Aged,25-34,43539,84.0,0.0
2021-04-27,Female,Female,,128890,217.0,30.0
2021-04-27,HospitalisedCovidCases,Hospitalised Covid Cases,,14303,12.0,2.0
2021-04-27,HospitalisedAged65to74,Hospitalised Aged,65-74,2532,2.0,1.0
2021-04-27,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,247489,NaN,420.0
2021-04-27,Male,Male,,118080,220.0,-17.0
2021-04-27,HospitalisedAged25to34,Hospitalised Aged,25-34,932,2.0,1.0
2021-04-27,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,28712,15.0,8.0
2021-04-27,Aged65to74,Aged,65-74,13499,11.0,-6.0
2021-04-27,Aged45to54,Aged,45-54,36454,63.0,12.0
2021-04-27,HospitalisedAged5to14,Hospitalised Aged,5-14,142,0.0,0.0
2021-04-27,Aged15to24,Aged,15-24,43274,80.0,-4.0
2021-04-27,Aged85up,Aged,85+,7572,1.0,0.0
2021-04-27,HospitalisedAged15to24,Hospitalised Aged,15-24,561,0.0,-2.0
2021-04-27,Aged75to84,Aged,75-84,9991,7.0,4.0
2021-04-27,HospitalisedAged5,Hospitalised Aged,1-4,177,0.0,-1.0
2021-04-27,Aged5to14,Aged,5-14,17563,65.0,-3.0
2021-04-27,Aged1to4,Aged,1-4,7871,33.0,11.0
2021-04-27,HospitalisedAged35to44,Hospitalised Aged,35-44,1138,5.0,4.0
2021-04-27,HospitalisedAged55to64,Hospitalised Aged,55-64,1984,0.0,0.0
2021-04-27,ConfirmedCovidCases,Confirmed Covid Cases,,426,NaN,-11.0
2021-04-27,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-04-27,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,247489,NaN,420.0
2021-04-27,RequiringICUCovidCases,Requiring Covid Cases,,1535,2.0,0.0
2021-04-27,HospitalisedAged85up,Hospitalised Aged,85+,2028,0.0,0.0
2021-04-27,Aged55to64,Aged,55-64,27144,23.0,0.0
2021-04-27,Unknown,Unknown,,26,0.0,0.0
2021-04-27,HospitalisedAged45to54,Hospitalised Aged,45-54,1639,3.0,0.0
2021-04-27,HospitalisedAged75to84,Hospitalised Aged,75-84,3166,0.0,-1.0
2021-04-27,Aged35to44,Aged,35-44,40047,70.0,-1.0
2021-04-28,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,247857,NaN,368.0
2021-04-28,Aged15to24,Aged,15-24,43364,90.0,10.0
2021-04-28,Aged5to14,Aged,5-14,17625,62.0,-3.0
2021-04-28,HospitalisedCovidCases,Hospitalised Covid Cases,,14332,29.0,17.0
2021-04-28,Aged45to54,Aged,45-54,36510,56.0,-7.0
2021-04-28,Aged35to44,Aged,35-44,40112,65.0,-5.0
2021-04-28,HospitalisedAged5,Hospitalised Aged,1-4,179,2.0,2.0
2021-04-28,Aged85up,Aged,85+,7573,1.0,0.0
2021-04-28,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,28721,9.0,-6.0
2021-04-28,Aged75to84,Aged,75-84,9999,8.0,1.0
2021-04-28,Aged55to64,Aged,55-64,27180,36.0,13.0
2021-04-28,HospitalisedAged45to54,Hospitalised Aged,45-54,1645,6.0,3.0
2021-04-28,Aged1to4,Aged,1-4,7906,35.0,2.0
2021-04-28,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,247857,NaN,368.0
2021-04-28,Unknown,Unknown,,26,0.0,0.0
2021-04-28,ConfirmedCovidCases,Confirmed Covid Cases,,371,NaN,-55.0
2021-04-28,Male,Male,,118284,204.0,-16.0
2021-04-28,RequiringICUCovidCases,Requiring Covid Cases,,1539,4.0,2.0
2021-04-28,HospitalisedAged25to34,Hospitalised Aged,25-34,937,5.0,3.0
2021-04-28,HospitalisedAged5to14,Hospitalised Aged,5-14,146,4.0,4.0
2021-04-28,Aged25to34,Aged,25-34,43601,62.0,-22.0
2021-04-28,HospitalisedAged35to44,Hospitalised Aged,35-44,1139,1.0,-4.0
2021-04-28,Aged65to74,Aged,65-74,13507,8.0,-3.0
2021-04-28,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-04-28,HospitalisedAged55to64,Hospitalised Aged,55-64,1988,4.0,4.0
2021-04-28,Female,Female,,129109,219.0,2.0
2021-04-28,HospitalisedAged75to84,Hospitalised Aged,75-84,3167,1.0,1.0
2021-04-28,HospitalisedAged85up,Hospitalised Aged,85+,2028,0.0,0.0
2021-04-28,HospitalisedAged65to74,Hospitalised Aged,65-74,2533,1.0,-1.0
2021-04-28,Median_Age,Median Age,,29,0.0,0.0
2021-04-28,HospitalisedAged15to24,Hospitalised Aged,15-24,566,5.0,5.0
2021-04-29,HospitalisedCovidCases,Hospitalised Covid Cases,,14349,17.0,-12.0
2021-04-29,HospitalisedAged5,Hospitalised Aged,1-4,179,0.0,-2.0
2021-04-29,ConfirmedCovidCases,Confirmed Covid Cases,,474,NaN,103.0
2021-04-29,Aged75to84,Aged,75-84,10002,3.0,-5.0
2021-04-29,HospitalisedAged45to54,Hospitalised Aged,45-54,1649,4.0,-2.0
2021-04-29,Aged55to64,Aged,55-64,27208,28.0,-8.0
2021-04-29,Aged1to4,Aged,1-4,7933,27.0,-8.0
2021-04-29,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,248326,NaN,469.0
2021-04-29,Median_Age,Median Age,,28,-1.0,-1.0
2021-04-29,RequiringICUCovidCases,Requiring Covid Cases,,1539,0.0,-4.0
2021-04-29,Aged25to34,Aged,25-34,43654,53.0,-9.0
2021-04-29,HospitalisedAged55to64,Hospitalised Aged,55-64,1993,5.0,1.0
2021-04-29,Male,Male,,118472,188.0,-16.0
2021-04-29,Aged85up,Aged,85+,7576,3.0,2.0
2021-04-29,Aged15to24,Aged,15-24,43441,77.0,-13.0
2021-04-29,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,28732,11.0,2.0
2021-04-29,Unknown,Unknown,,26,0.0,0.0
2021-04-29,ClustersNotified,Clusters Notified,,0,0.0,0.0
2021-04-29,HospitalisedAged25to34,Hospitalised Aged,25-34,938,1.0,-4.0
2021-04-29,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,248326,NaN,469.0
2021-04-29,HospitalisedAged15to24,Hospitalised Aged,15-24,569,3.0,-2.0
2021-04-29,HospitalisedAged5to14,Hospitalised Aged,5-14,146,0.0,-4.0
2021-04-29,Aged45to54,Aged,45-54,36552,42.0,-14.0
2021-04-29,Aged5to14,Aged,5-14,17683,58.0,-4.0
2021-04-29,HospitalisedAged85up,Hospitalised Aged,85+,2028,0.0,0.0
2021-04-29,HospitalisedAged35to44,Hospitalised Aged,35-44,1141,2.0,1.0
2021-04-29,Aged65to74,Aged,65-74,13519,12.0,4.0
2021-04-29,HospitalisedAged75to84,Hospitalised Aged,75-84,3167,0.0,-1.0
2021-04-29,HospitalisedAged65to74,Hospitalised Aged,65-74,2535,2.0,1.0
2021-04-29,Female,Female,,129290,181.0,-38.0
2021-04-29,Aged35to44,Aged,35-44,40178,66.0,1.0
2021-04-30,Aged55to64,Aged,55-64,27249,41.0,13.0
2021-04-30,Aged5to14,Aged,5-14,17762,79.0,21.0
