Date,Column,Age Range,Cases,Daily Cases,Diff
2021-02-09,Confirmed Covid Deaths,,68.0,,62.0
2021-02-09,Hospitalised Aged,5-14,99.0,0.0,0.0
2021-02-09,Hospitalised Aged,65-74,2139.0,7.0,-1.0
2021-02-09,Aged,75-84,8840.0,42.0,6.0
2021-02-09,Aged,1-4,5050.0,58.0,29.0
2021-02-09,Aged,25-34,36477.0,126.0,-42.0
2021-02-09,Aged,55-64,23602.0,65.0,-34.0
2021-02-09,Unknown,,17.0,0.0,0.0
2021-02-09,Hospitalised Aged,25-34,728.0,7.0,4.0
2021-02-09,Hospitalised Aged,35-44,872.0,0.0,-9.0
2021-02-09,Hospitalised Aged,45-54,1333.0,6.0,-1.0
2021-02-09,Confirmed Covid Cases,,556.0,,-273.0
2021-02-09,Aged,15-24,35538.0,140.0,-69.0
2021-02-09,Hospitalised Aged,55-64,1665.0,7.0,-1.0
2021-02-09,Hospitalised Aged,75-84,2718.0,16.0,1.0
2021-02-09,Hospitalised Aged,15-24,421.0,4.0,2.0
2021-02-09,Male,,96610.0,399.0,-90.0
2021-02-09,Total Confirmed Covid Cases,,204940.0,,543.0
2021-02-09,Aged,35-44,32865.0,117.0,-41.0
2021-02-09,Aged,5-14,11997.0,86.0,-14.0
2021-02-09,Female,,107583.0,427.0,-107.0
2021-02-09,Total Confirmed Covid Cases,,204940.0,,543.0
2021-02-10,Aged,75-84,8874.0,34.0,-8.0
2021-02-10,Hospitalised Aged,85+,1794.0,7.0,-6.0
2021-02-10,Aged,25-34,36553.0,76.0,-50.0
2021-02-10,Hospitalised Aged,45-54,1339.0,6.0,0.0
2021-02-10,Hospitalised Aged,55-64,1674.0,9.0,2.0
2021-02-10,Hospitalised Covid Cases,,11961.0,75.0,14.0
2021-02-10,Female,,107850.0,267.0,-160.0
2021-02-10,Hospitalised Aged,1-4,121.0,0.0,-1.0
2021-02-10,Aged,5-14,12047.0,50.0,-36.0
2021-02-10,Hospitalised Aged,15-24,424.0,3.0,-1.0
2021-02-10,Confirmed Covid Cases,,1006.0,,450.0
2021-02-10,Aged,65-74,11697.0,31.0,-8.0
2021-02-10,Aged,55-64,23650.0,48.0,-17.0
2021-02-10,Hospitalised Aged,35-44,883.0,11.0,11.0
2021-02-10,Aged,35-44,32962.0,97.0,-20.0
2021-02-10,Hospitalised Aged,75-84,2738.0,20.0,4.0
2021-02-10,Total Confirmed Covid Cases,,205939.0,,999.0
2021-02-10,Aged,15-24,35627.0,89.0,-51.0
2021-02-10,Hospitalised Aged,65-74,2152.0,13.0,6.0
2021-02-10,Clusters Notified,,11955.0,25.0,17.0
2021-02-10,Unknown,,17.0,0.0,0.0
2021-02-10,Total Confirmed Covid Cases,,205939.0,,999.0
2021-02-10,Hospitalised Aged,25-34,731.0,3.0,-4.0
2021-02-10,Hospitalised Aged,5-14,102.0,3.0,3.0
2021-02-10,Median Age,,39.0,4.0,4.0
2021-02-10,Healthcare Workers Covid Cases,,26662.0,70.0,-16.0
2021-02-10,Requiring Covid Cases,,1294.0,8.0,2.0
2021-02-10,Aged,45-54,31235.0,91.0,-29.0
2021-02-10,Total Covid Deaths,,3794.0,,42.0
2021-02-10,Aged,85+,7006.0,15.0,-18.0
2021-02-10,Male,,96896.0,286.0,-113.0
2021-02-10,Aged,1-4,5072.0,22.0,-36.0
2021-02-10,Confirmed Covid Deaths,,54.0,,-14.0
2021-02-11,Male,,97375.0,479.0,193.0
2021-02-11,Hospitalised Aged,35-44,889.0,6.0,-5.0
2021-02-11,Aged,65-74,11749.0,52.0,21.0
2021-02-11,Hospitalised Aged,25-34,734.0,3.0,0.0
2021-02-11,Confirmed Covid Deaths,,52.0,,-2.0
2021-02-11,Aged,85+,7024.0,18.0,3.0
2021-02-11,Aged,25-34,36728.0,175.0,99.0
2021-02-11,Total Confirmed Covid Cases,,206801.0,,862.0
2021-02-11,Aged,55-64,23764.0,114.0,66.0
2021-02-11,Aged,5-14,12154.0,107.0,57.0
2021-02-11,Confirmed Covid Cases,,867.0,,-139.0
2021-02-11,Hospitalised Aged,55-64,1687.0,13.0,4.0
2021-02-11,Hospitalised Aged,75-84,2757.0,19.0,-1.0
2021-02-11,Total Covid Deaths,,3846.0,,52.0
2021-02-11,Female,,108375.0,525.0,258.0
2021-02-11,Hospitalised Aged,1-4,124.0,3.0,3.0
2021-02-11,Aged,1-4,5132.0,60.0,38.0
2021-02-11,Unknown,,17.0,0.0,0.0
2021-02-11,Aged,15-24,35784.0,157.0,68.0
2021-02-11,Clusters Notified,,11990.0,35.0,10.0
2021-02-11,Median Age,,35.0,-4.0,-8.0
2021-02-11,Hospitalised Aged,5-14,106.0,4.0,1.0
2021-02-11,Aged,45-54,31366.0,131.0,40.0
2021-02-11,Healthcare Workers Covid Cases,,26736.0,74.0,4.0
2021-02-11,Hospitalised Aged,15-24,427.0,3.0,0.0
2021-02-11,Hospitalised Aged,65-74,2164.0,12.0,-1.0
2021-02-11,Total Confirmed Covid Cases,,206801.0,,862.0
2021-02-11,Aged,75-84,8912.0,38.0,4.0
2021-02-11,Aged,35-44,33114.0,152.0,55.0
2021-02-11,Requiring Covid Cases,,1309.0,15.0,7.0
2021-02-11,Hospitalised Aged,45-54,1352.0,13.0,7.0
2021-02-11,Hospitalised Aged,85+,1802.0,8.0,1.0
2021-02-11,Hospitalised Covid Cases,,12045.0,84.0,9.0
2021-02-12,Hospitalised Covid Cases,,12102.0,57.0,-27.0
2021-02-12,Aged,25-34,36877.0,149.0,-26.0
2021-02-12,Total Covid Deaths,,3865.0,,19.0
2021-02-12,Aged,1-4,5171.0,39.0,-21.0
2021-02-12,Total Confirmed Covid Cases,,207720.0,,919.0
2021-02-12,Female,,108836.0,461.0,-64.0
2021-02-12,Aged,5-14,12239.0,85.0,-22.0
2021-02-12,Unknown,,17.0,0.0,0.0
2021-02-12,Confirmed Covid Cases,,921.0,,54.0
2021-02-12,Aged,65-74,11786.0,37.0,-15.0
2021-02-12,Confirmed Covid Deaths,,23.0,,-29.0
2021-02-12,Clusters Notified,,12034.0,44.0,9.0
2021-02-12,Hospitalised Aged,15-24,431.0,4.0,1.0
2021-02-12,Total Confirmed Covid Cases,,207720.0,,919.0
2021-02-12,Median Age,,35.0,0.0,4.0
2021-02-12,Hospitalised Aged,35-44,895.0,6.0,0.0
2021-02-12,Hospitalised Aged,45-54,1360.0,8.0,-5.0
2021-02-12,Aged,55-64,23849.0,85.0,-29.0
2021-02-12,Hospitalised Aged,25-34,738.0,4.0,1.0
2021-02-12,Aged,75-84,8953.0,41.0,3.0
2021-02-12,Male,,97775.0,400.0,-79.0
2021-02-12,Aged,15-24,35930.0,146.0,-11.0
2021-02-12,Hospitalised Aged,5-14,107.0,1.0,-3.0
2021-02-12,Aged,45-54,31481.0,115.0,-16.0
2021-02-12,Aged,85+,7043.0,19.0,1.0
2021-02-12,Healthcare Workers Covid Cases,,26799.0,63.0,-11.0
2021-02-12,Hospitalised Aged,55-64,1695.0,8.0,-5.0
2021-02-12,Requiring Covid Cases,,1317.0,8.0,-7.0
2021-02-12,Hospitalised Aged,75-84,2771.0,14.0,-5.0
2021-02-12,Hospitalised Aged,1-4,126.0,2.0,-1.0
2021-02-12,Hospitalised Aged,85+,1806.0,4.0,-4.0
2021-02-12,Aged,35-44,33258.0,144.0,-8.0
2021-02-12,Hospitalised Aged,65-74,2170.0,6.0,-6.0
2021-02-13,Hospitalised Aged,1-4,127.0,1.0,-1.0
2021-02-13,Hospitalised Aged,65-74,2179.0,9.0,3.0
2021-02-13,Healthcare Workers Covid Cases,,26869.0,70.0,7.0
2021-02-13,Aged,65-74,11830.0,44.0,7.0
2021-02-13,Clusters Notified,,12071.0,37.0,-7.0
2021-02-13,Hospitalised Aged,75-84,2787.0,16.0,2.0
2021-02-13,Confirmed Covid Deaths,,66.0,,43.0
2021-02-13,Total Confirmed Covid Cases,,208796.0,,1076.0
2021-02-13,Aged,5-14,12328.0,89.0,4.0
2021-02-13,Hospitalised Aged,35-44,904.0,9.0,3.0
2021-02-13,Median Age,,34.0,-1.0,-1.0
2021-02-13,Hospitalised Aged,45-54,1365.0,5.0,-3.0
2021-02-13,Aged,85+,7072.0,29.0,10.0
2021-02-13,Female,,109302.0,466.0,5.0
2021-02-13,Hospitalised Aged,15-24,437.0,6.0,2.0
2021-02-13,Aged,45-54,31591.0,110.0,-5.0
2021-02-13,Total Confirmed Covid Cases,,208796.0,,1076.0
2021-02-13,Unknown,,17.0,0.0,0.0
2021-02-13,Confirmed Covid Cases,,1078.0,,157.0
2021-02-13,Aged,75-84,8989.0,36.0,-5.0
2021-02-13,Hospitalised Aged,5-14,108.0,1.0,0.0
2021-02-13,Hospitalised Aged,85+,1817.0,11.0,7.0
2021-02-13,Requiring Covid Cases,,1323.0,6.0,-2.0
2021-02-13,Total Covid Deaths,,3931.0,,66.0
2021-02-13,Aged,35-44,33402.0,144.0,0.0
2021-02-13,Male,,98229.0,454.0,54.0
2021-02-13,Hospitalised Covid Cases,,12178.0,76.0,19.0
2021-02-13,Aged,15-24,36086.0,156.0,10.0
2021-02-13,Hospitalised Aged,55-64,1706.0,11.0,3.0
2021-02-13,Aged,1-4,5215.0,44.0,5.0
2021-02-13,Aged,55-64,23944.0,95.0,10.0
2021-02-13,Hospitalised Aged,25-34,745.0,7.0,3.0
2021-02-13,Aged,25-34,37050.0,173.0,24.0
2021-02-14,Median Age,,32.0,-2.0,-1.0
2021-02-14,Aged,15-24,36339.0,253.0,97.0
2021-02-14,Hospitalised Aged,5-14,108.0,0.0,-1.0
2021-02-14,Confirmed Covid Deaths,,17.0,,-49.0
2021-02-14,Aged,45-54,31718.0,127.0,17.0
2021-02-14,Aged,1-4,5263.0,48.0,4.0
2021-02-14,Confirmed Covid Cases,,788.0,,-290.0
2021-02-14,Hospitalised Aged,85+,1824.0,7.0,-4.0
2021-02-14,Aged,65-74,11885.0,55.0,11.0
2021-02-14,Healthcare Workers Covid Cases,,26967.0,98.0,28.0
2021-02-14,Hospitalised Aged,25-34,754.0,9.0,2.0
2021-02-14,Hospitalised Aged,75-84,2801.0,14.0,-2.0
2021-02-14,Aged,25-34,37226.0,176.0,3.0
2021-02-14,Aged,75-84,9019.0,30.0,-6.0
2021-02-14,Hospitalised Aged,65-74,2190.0,11.0,2.0
2021-02-14,Hospitalised Covid Cases,,12241.0,63.0,-13.0
2021-02-14,Total Covid Deaths,,3948.0,,17.0
2021-02-14,Male,,98752.0,523.0,69.0
2021-02-14,Unknown,,19.0,2.0,2.0
2021-02-14,Aged,55-64,24040.0,96.0,1.0
2021-02-14,Hospitalised Aged,1-4,129.0,2.0,1.0
2021-02-14,Aged,85+,7086.0,14.0,-15.0
2021-02-14,Requiring Covid Cases,,1328.0,5.0,-1.0
2021-02-14,Clusters Notified,,12112.0,41.0,4.0
2021-02-14,Hospitalised Aged,15-24,441.0,4.0,-2.0
2021-02-14,Aged,35-44,33561.0,159.0,15.0
2021-02-14,Total Confirmed Covid Cases,,209582.0,,786.0
2021-02-14,Hospitalised Aged,45-54,1370.0,5.0,0.0
2021-02-14,Hospitalised Aged,35-44,908.0,4.0,-5.0
2021-02-14,Aged,5-14,12444.0,116.0,27.0
2021-02-14,Female,,109851.0,549.0,83.0
2021-02-14,Total Confirmed Covid Cases,,209582.0,,786.0
2021-02-14,Hospitalised Aged,55-64,1713.0,7.0,-4.0
2021-02-15,Total Confirmed Covid Cases,,210402.0,,820.0
2021-02-15,Male,,99165.0,413.0,-110.0
2021-02-15,Hospitalised Aged,1-4,129.0,0.0,-2.0
2021-02-15,Aged,5-14,12540.0,96.0,-20.0
2021-02-15,Hospitalised Aged,65-74,2198.0,8.0,-3.0
2021-02-15,Aged,75-84,9037.0,18.0,-12.0
2021-02-15,Total Confirmed Covid Cases,,210402.0,,820.0
2021-02-15,Hospitalised Aged,5-14,109.0,1.0,1.0
2021-02-15,Requiring Covid Cases,,1331.0,3.0,-2.0
2021-02-15,Hospitalised Aged,85+,1831.0,7.0,0.0
2021-02-15,Confirmed Covid Cases,,821.0,,33.0
2021-02-15,Aged,25-34,37355.0,129.0,-47.0
2021-02-15,Hospitalised Covid Cases,,12277.0,36.0,-27.0
2021-02-15,Unknown,,19.0,0.0,-2.0
2021-02-15,Aged,65-74,11917.0,32.0,-23.0
2021-02-15,Clusters Notified,,12115.0,3.0,-38.0
2021-02-15,Hospitalised Aged,15-24,443.0,2.0,-2.0
2021-02-15,Median Age,,31.0,-1.0,1.0
2021-02-15,Hospitalised Aged,35-44,912.0,4.0,0.0
2021-02-15,Aged,35-44,33673.0,112.0,-47.0
2021-02-15,Aged,85+,7105.0,19.0,5.0
2021-02-15,Aged,1-4,5318.0,55.0,7.0
2021-02-15,Hospitalised Aged,25-34,755.0,1.0,-8.0
2021-02-15,Aged,55-64,24097.0,57.0,-39.0
2021-02-15,Healthcare Workers Covid Cases,,27011.0,44.0,-54.0
2021-02-15,Hospitalised Aged,75-84,2806.0,5.0,-9.0
2021-02-15,Hospitalised Aged,45-54,1373.0,3.0,-2.0
2021-02-15,Aged,15-24,36502.0,163.0,-90.0
2021-02-15,Hospitalised Aged,55-64,1718.0,5.0,-2.0
2021-02-15,Confirmed Covid Deaths,,0.0,,-17.0
2021-02-15,Female,,110223.0,372.0,-177.0
2021-02-15,Aged,45-54,31822.0,104.0,-23.0
2021-02-15,Total Covid Deaths,,3948.0,,0.0
2021-02-16,Total Confirmed Covid Cases,,211113.0,,711.0
2021-02-16,Median Age,,31.0,0.0,1.0
2021-02-16,Confirmed Covid Deaths,,33.0,,33.0
2021-02-16,Total Covid Deaths,,3980.0,,32.0
2021-02-16,Hospitalised Aged,45-54,1380.0,7.0,4.0
2021-02-16,Hospitalised Aged,35-44,915.0,3.0,-1.0
2021-02-16,Hospitalised Aged,15-24,445.0,2.0,0.0
2021-02-16,Clusters Notified,,12115.0,0.0,-3.0
2021-02-16,Aged,65-74,11952.0,35.0,3.0
2021-02-16,Unknown,,19.0,0.0,0.0
2021-02-16,Aged,85+,7124.0,19.0,0.0
2021-02-16,Aged,25-34,37480.0,125.0,-4.0
2021-02-16,Hospitalised Aged,25-34,758.0,3.0,2.0
2021-02-16,Aged,1-4,5365.0,47.0,-8.0
2021-02-16,Requiring Covid Cases,,1337.0,6.0,3.0
2021-02-16,Healthcare Workers Covid Cases,,27057.0,46.0,2.0
2021-02-16,Aged,35-44,33795.0,122.0,10.0
2021-02-16,Aged,75-84,9059.0,22.0,4.0
2021-02-16,Male,,99594.0,429.0,16.0
2021-02-16,Hospitalised Aged,55-64,1722.0,4.0,-1.0
2021-02-16,Hospitalised Aged,75-84,2814.0,8.0,3.0
2021-02-16,Hospitalised Aged,65-74,2203.0,5.0,-3.0
2021-02-16,Hospitalised Aged,1-4,131.0,2.0,2.0
2021-02-16,Aged,5-14,12630.0,90.0,-6.0
2021-02-16,Female,,110612.0,389.0,17.0
2021-02-16,Hospitalised Covid Cases,,12319.0,42.0,6.0
2021-02-16,Confirmed Covid Cases,,744.0,,-77.0
2021-02-16,Aged,55-64,24166.0,69.0,12.0
2021-02-16,Aged,15-24,36687.0,185.0,22.0
2021-02-16,Aged,45-54,31926.0,104.0,0.0
2021-02-16,Hospitalised Aged,5-14,109.0,0.0,-1.0
2021-02-16,Hospitalised Aged,85+,1839.0,8.0,1.0
2021-02-16,Total Confirmed Covid Cases,,211113.0,,711.0
2021-02-17,Confirmed Covid Cases,,650.0,,-94.0
2021-02-17,Requiring Covid Cases,,1342.0,5.0,-1.0
2021-02-17,Aged,35-44,33887.0,92.0,-30.0
2021-02-17,Hospitalised Aged,25-34,764.0,6.0,3.0
2021-02-17,Hospitalised Aged,45-54,1391.0,11.0,4.0
2021-02-17,Aged,45-54,32007.0,81.0,-23.0
2021-02-17,Aged,25-34,37597.0,117.0,-8.0
2021-02-17,Hospitalised Aged,15-24,448.0,3.0,1.0
2021-02-17,Hospitalised Covid Cases,,12392.0,73.0,31.0
2021-02-17,Hospitalised Aged,35-44,918.0,3.0,0.0
2021-02-17,Hospitalised Aged,85+,1846.0,7.0,-1.0
2021-02-17,Total Covid Deaths,,4036.0,,56.0
2021-02-17,Unknown,,19.0,0.0,0.0
2021-02-17,Aged,85+,7136.0,12.0,-7.0
2021-02-17,Clusters Notified,,12177.0,62.0,62.0
2021-02-17,Aged,65-74,11986.0,34.0,-1.0
2021-02-17,Aged,55-64,24226.0,60.0,-9.0
2021-02-17,Aged,5-14,12718.0,88.0,-2.0
2021-02-17,Healthcare Workers Covid Cases,,27103.0,46.0,0.0
2021-02-17,Hospitalised Aged,1-4,133.0,2.0,0.0
2021-02-17,Aged,15-24,36858.0,171.0,-14.0
2021-02-17,Confirmed Covid Deaths,,57.0,,24.0
2021-02-17,Aged,75-84,9105.0,46.0,24.0
2021-02-17,Hospitalised Aged,55-64,1731.0,9.0,5.0
2021-02-17,Hospitalised Aged,75-84,2836.0,22.0,14.0
2021-02-17,Total Confirmed Covid Cases,,211751.0,,638.0
2021-02-17,Total Confirmed Covid Cases,,211751.0,,638.0
2021-02-17,Median Age,,30.0,-1.0,-1.0
2021-02-17,Aged,1-4,5404.0,39.0,-8.0
2021-02-17,Hospitalised Aged,5-14,109.0,0.0,0.0
2021-02-17,Female,,110977.0,365.0,-24.0
2021-02-17,Male,,99969.0,375.0,-54.0
2021-02-17,Hospitalised Aged,65-74,2213.0,10.0,5.0
2021-02-18,Hospitalised Aged,55-64,1737.0,6.0,-3.0
2021-02-18,Female,,111297.0,320.0,-45.0
2021-02-18,Aged,65-74,12014.0,28.0,-6.0
2021-02-18,Hospitalised Aged,75-84,2848.0,12.0,-10.0
2021-02-18,Hospitalised Aged,65-74,2223.0,10.0,0.0
2021-02-18,Unknown,,19.0,0.0,0.0
2021-02-18,Hospitalised Aged,85+,1857.0,11.0,4.0
2021-02-18,Hospitalised Aged,5-14,109.0,0.0,0.0
2021-02-18,Hospitalised Covid Cases,,12455.0,63.0,-10.0
2021-02-18,Confirmed Covid Cases,,901.0,,251.0
2021-02-18,Aged,25-34,37687.0,90.0,-27.0
2021-02-18,Aged,35-44,33997.0,110.0,18.0
2021-02-18,Hospitalised Aged,25-34,772.0,8.0,2.0
2021-02-18,Male,,100295.0,326.0,-49.0
2021-02-18,Aged,75-84,9136.0,31.0,-15.0
2021-02-18,Aged,55-64,24282.0,56.0,-4.0
2021-02-18,Healthcare Workers Covid Cases,,27146.0,43.0,-3.0
2021-02-18,Aged,15-24,36999.0,141.0,-30.0
2021-02-18,Requiring Covid Cases,,1348.0,6.0,1.0
2021-02-18,Total Covid Deaths,,4082.0,,46.0
2021-02-18,Hospitalised Aged,15-24,450.0,2.0,-1.0
2021-02-18,Hospitalised Aged,35-44,923.0,5.0,2.0
2021-02-18,Total Confirmed Covid Cases,,212647.0,,896.0
2021-02-18,Confirmed Covid Deaths,,47.0,,-10.0
2021-02-18,Aged,45-54,32106.0,99.0,18.0
2021-02-18,Aged,1-4,5431.0,27.0,-12.0
2021-02-18,Hospitalised Aged,45-54,1400.0,9.0,-2.0
2021-02-18,Aged,5-14,12764.0,46.0,-42.0
2021-02-18,Hospitalised Aged,1-4,133.0,0.0,-2.0
2021-02-18,Total Confirmed Covid Cases,,212647.0,,896.0
2021-02-18,Aged,85+,7154.0,18.0,6.0
2021-02-18,Clusters Notified,,12217.0,40.0,-22.0
2021-02-18,Median Age,,37.0,7.0,8.0
2021-02-19,Hospitalised Covid Cases,,12532.0,77.0,14.0
2021-02-19,Hospitalised Aged,5-14,109.0,0.0,0.0
2021-02-19,Hospitalised Aged,55-64,1751.0,14.0,8.0
2021-02-19,Hospitalised Aged,45-54,1406.0,6.0,-3.0
2021-02-19,Aged,5-14,12836.0,72.0,26.0
2021-02-19,Median Age,,36.0,-1.0,-8.0
2021-02-19,Total Confirmed Covid Cases,,213400.0,,753.0
2021-02-19,Total Confirmed Covid Cases,,213400.0,,753.0
2021-02-19,Aged,25-34,37848.0,161.0,71.0
2021-02-19,Hospitalised Aged,75-84,2862.0,14.0,2.0
2021-02-19,Aged,35-44,34152.0,155.0,45.0
2021-02-19,Hospitalised Aged,15-24,453.0,3.0,1.0
2021-02-19,Healthcare Workers Covid Cases,,27207.0,61.0,18.0
2021-02-19,Requiring Covid Cases,,1355.0,7.0,1.0
2021-02-19,Hospitalised Aged,25-34,778.0,6.0,-2.0
2021-02-19,Hospitalised Aged,65-74,2242.0,19.0,9.0
2021-02-19,Aged,15-24,37163.0,164.0,23.0
2021-02-19,Clusters Notified,,12237.0,20.0,-20.0
2021-02-19,Aged,85+,7179.0,25.0,7.0
2021-02-19,Male,,100771.0,476.0,150.0
2021-02-19,Confirmed Covid Cases,,763.0,,-138.0
2021-02-19,Total Covid Deaths,,4109.0,,27.0
2021-02-19,Aged,75-84,9175.0,39.0,8.0
2021-02-19,Aged,65-74,12060.0,46.0,18.0
2021-02-19,Hospitalised Aged,85+,1865.0,8.0,-3.0
2021-02-19,Unknown,,19.0,0.0,0.0
2021-02-19,Female,,111720.0,423.0,103.0
2021-02-19,Confirmed Covid Deaths,,28.0,,-19.0
2021-02-19,Hospitalised Aged,35-44,930.0,7.0,2.0
2021-02-19,Aged,55-64,24368.0,86.0,30.0
2021-02-19,Aged,1-4,5469.0,38.0,11.0
2021-02-19,Aged,45-54,32219.0,113.0,14.0
2021-02-19,Hospitalised Aged,1-4,133.0,0.0,0.0
2021-02-20,Hospitalised Aged,75-84,2873.0,11.0,-3.0
2021-02-20,Hospitalised Aged,55-64,1758.0,7.0,-7.0
2021-02-20,Male,,101145.0,374.0,-102.0
2021-02-20,Hospitalised Aged,5-14,110.0,1.0,1.0
2021-02-20,Aged,85+,7200.0,21.0,-4.0
2021-02-20,Aged,75-84,9194.0,19.0,-20.0
2021-02-20,Total Confirmed Covid Cases,,214378.0,,978.0
2021-02-20,Confirmed Covid Deaths,,26.0,,-2.0
2021-02-20,Aged,45-54,32299.0,80.0,-33.0
2021-02-20,Confirmed Covid Cases,,988.0,,225.0
2021-02-20,Aged,55-64,24428.0,60.0,-26.0
2021-02-20,Healthcare Workers Covid Cases,,27258.0,51.0,-10.0
2021-02-20,Clusters Notified,,12267.0,30.0,10.0
2021-02-20,Aged,65-74,12096.0,36.0,-10.0
2021-02-20,Total Covid Deaths,,4135.0,,26.0
2021-02-20,Hospitalised Aged,1-4,135.0,2.0,2.0
2021-02-20,Hospitalised Aged,85+,1871.0,6.0,-2.0
2021-02-20,Hospitalised Aged,65-74,2252.0,10.0,-9.0
2021-02-20,Hospitalised Aged,45-54,1407.0,1.0,-5.0
2021-02-20,Unknown,,19.0,0.0,0.0
2021-02-20,Hospitalised Aged,35-44,934.0,4.0,-3.0
2021-02-20,Aged,1-4,5512.0,43.0,5.0
2021-02-20,Aged,35-44,34271.0,119.0,-36.0
2021-02-20,Median Age,,30.0,-6.0,-5.0
2021-02-20,Hospitalised Covid Cases,,12584.0,52.0,-25.0
2021-02-20,Aged,25-34,37977.0,129.0,-32.0
2021-02-20,Hospitalised Aged,15-24,459.0,6.0,3.0
2021-02-20,Total Confirmed Covid Cases,,214378.0,,978.0
2021-02-20,Hospitalised Aged,25-34,782.0,4.0,-2.0
2021-02-20,Female,,112107.0,387.0,-36.0
2021-02-20,Requiring Covid Cases,,1359.0,4.0,-3.0
2021-02-20,Aged,15-24,37347.0,184.0,20.0
2021-02-20,Aged,5-14,12906.0,70.0,-2.0
2021-02-21,Aged,5-14,13003.0,97.0,27.0
2021-02-21,Hospitalised Aged,1-4,136.0,1.0,-1.0
2021-02-21,Female,,112604.0,497.0,110.0
2021-02-21,Aged,85+,7227.0,27.0,6.0
2021-02-21,Hospitalised Aged,75-84,2881.0,8.0,-3.0
2021-02-21,Aged,35-44,34433.0,162.0,43.0
2021-02-21,Hospitalised Covid Cases,,12647.0,63.0,11.0
2021-02-21,Aged,75-84,9231.0,37.0,18.0
2021-02-21,Aged,45-54,32406.0,107.0,27.0
2021-02-21,Confirmed Covid Deaths,,1.0,,-25.0
2021-02-21,Total Confirmed Covid Cases,,215057.0,,679.0
2021-02-21,Aged,1-4,5579.0,67.0,24.0
2021-02-21,Median Age,,32.0,2.0,8.0
2021-02-21,Hospitalised Aged,15-24,464.0,5.0,-1.0
2021-02-21,Total Confirmed Covid Cases,,215057.0,,679.0
2021-02-21,Hospitalised Aged,35-44,945.0,11.0,7.0
2021-02-21,Total Covid Deaths,,4136.0,,1.0
2021-02-21,Hospitalised Aged,65-74,2264.0,12.0,2.0
2021-02-21,Aged,55-64,24513.0,85.0,25.0
2021-02-21,Hospitalised Aged,85+,1879.0,8.0,2.0
2021-02-21,Clusters Notified,,12267.0,0.0,-30.0
2021-02-21,Unknown,,19.0,0.0,0.0
2021-02-21,Male,,101631.0,486.0,112.0
2021-02-21,Hospitalised Aged,55-64,1768.0,10.0,3.0
2021-02-21,Hospitalised Aged,5-14,111.0,1.0,0.0
2021-02-21,Healthcare Workers Covid Cases,,27314.0,56.0,5.0
2021-02-21,Requiring Covid Cases,,1364.0,5.0,1.0
2021-02-21,Aged,65-74,12139.0,43.0,7.0
2021-02-21,Hospitalised Aged,25-34,784.0,2.0,-2.0
2021-02-21,Aged,15-24,37566.0,219.0,35.0
2021-02-21,Aged,25-34,38116.0,139.0,10.0
2021-02-21,Hospitalised Aged,45-54,1412.0,5.0,4.0
2021-02-21,Confirmed Covid Cases,,679.0,,-309.0
2021-02-22,Hospitalised Aged,1-4,137.0,1.0,0.0
2021-02-22,Healthcare Workers Covid Cases,,27363.0,49.0,-7.0
2021-02-22,Hospitalised Aged,35-44,949.0,4.0,-7.0
2021-02-22,Hospitalised Aged,85+,1884.0,5.0,-3.0
2021-02-22,Hospitalised Aged,45-54,1415.0,3.0,-2.0
2021-02-22,Total Confirmed Covid Cases,,215743.0,,686.0
2021-02-22,Aged,75-84,9247.0,16.0,-21.0
2021-02-22,Female,,112946.0,342.0,-155.0
2021-02-22,Total Covid Deaths,,4137.0,,1.0
2021-02-22,Aged,55-64,24580.0,67.0,-18.0
2021-02-22,Hospitalised Covid Cases,,12681.0,34.0,-29.0
2021-02-22,Unknown,,19.0,0.0,0.0
2021-02-22,Hospitalised Aged,5-14,111.0,0.0,-1.0
2021-02-22,Clusters Notified,,12296.0,29.0,29.0
2021-02-22,Hospitalised Aged,15-24,467.0,3.0,-2.0
2021-02-22,Aged,65-74,12174.0,35.0,-8.0
2021-02-22,Aged,5-14,13079.0,76.0,-21.0
2021-02-22,Median Age,,32.0,0.0,-2.0
2021-02-22,Confirmed Covid Cases,,686.0,,7.0
2021-02-22,Total Confirmed Covid Cases,,215743.0,,686.0
2021-02-22,Aged,85+,7238.0,11.0,-16.0
2021-02-22,Aged,1-4,5622.0,43.0,-24.0
2021-02-22,Confirmed Covid Deaths,,1.0,,0.0
2021-02-22,Aged,45-54,32473.0,67.0,-40.0
2021-02-22,Aged,25-34,38224.0,108.0,-31.0
2021-02-22,Requiring Covid Cases,,1364.0,0.0,-5.0
2021-02-22,Aged,15-24,37715.0,149.0,-70.0
2021-02-22,Male,,101966.0,335.0,-151.0
2021-02-22,Hospitalised Aged,55-64,1775.0,7.0,-3.0
2021-02-22,Hospitalised Aged,75-84,2885.0,4.0,-4.0
2021-02-22,Hospitalised Aged,65-74,2269.0,5.0,-7.0
2021-02-22,Aged,35-44,34538.0,105.0,-57.0
2021-02-22,Hospitalised Aged,25-34,786.0,2.0,0.0
2021-02-23,Median Age,,34.0,2.0,2.0
2021-02-23,Hospitalised Aged,1-4,140.0,3.0,2.0
2021-02-23,Confirmed Covid Cases,,575.0,,-111.0
2021-02-23,Aged,1-4,5667.0,45.0,2.0
2021-02-23,Total Confirmed Covid Cases,,216300.0,,557.0
2021-02-23,Female,,113302.0,356.0,14.0
